id,label,subTypeOf,equivalentClass,subTypes,supersedes,supersededBy,isPartOf
https://schema.org/RadioSeries,RadioSeries,https://schema.org/CreativeWorkSeries,,,,,
https://schema.org/RadioStation,RadioStation,https://schema.org/LocalBusiness,,,,,
https://schema.org/Radiography,Radiography,,,,,,
https://schema.org/RandomizedTrial,RandomizedTrial,,,,,,
https://schema.org/Rating,Rating,https://schema.org/Intangible,,"https://schema.org/AggregateRating, https://schema.org/EndorsementRating",,,
https://schema.org/ReactAction,ReactAction,https://schema.org/AssessAction,,"https://schema.org/AgreeAction, https://schema.org/DisagreeAction, https://schema.org/DislikeAction, https://schema.org/EndorseAction, https://schema.org/LikeAction, https://schema.org/WantAction",,,
https://schema.org/ReadAction,ReadAction,https://schema.org/ConsumeAction,,,,,
https://schema.org/ReadPermission,ReadPermission,,,,,,
https://schema.org/RealEstateAgent,RealEstateAgent,https://schema.org/LocalBusiness,,,,,
https://schema.org/RealEstateListing,RealEstateListing,https://schema.org/WebPage,,,,,https://pending.schema.org
https://schema.org/RearWheelDriveConfiguration,RearWheelDriveConfiguration,,,,,,
https://schema.org/ReceiveAction,ReceiveAction,https://schema.org/TransferAction,,,,,
https://schema.org/Recipe,Recipe,https://schema.org/HowTo,,,,,
https://schema.org/Recommendation,Recommendation,https://schema.org/Review,,,,,https://pending.schema.org
https://schema.org/RecommendedDoseSchedule,RecommendedDoseSchedule,https://schema.org/DoseSchedule,,,,,
https://schema.org/Recruiting,Recruiting,,,,,,
https://schema.org/RecyclingCenter,RecyclingCenter,https://schema.org/LocalBusiness,,,,,
https://schema.org/ReducedRelevanceForChildrenConsideration,ReducedRelevanceForChildrenConsideration,,,,,,https://pending.schema.org
https://schema.org/RefundTypeEnumeration,RefundTypeEnumeration,https://schema.org/Enumeration,,,,,https://pending.schema.org
https://schema.org/RefurbishedCondition,RefurbishedCondition,,,,,,
https://schema.org/RegisterAction,RegisterAction,https://schema.org/InteractAction,,,,,
https://schema.org/Registry,Registry,,,,,,
https://schema.org/RegularPrice,RegularPrice,,,,,,https://pending.schema.org
https://schema.org/ReimbursementCap,ReimbursementCap,,,,,,
https://schema.org/RejectAction,RejectAction,https://schema.org/AllocateAction,,,,,
https://schema.org/RelatedTopicsHealthAspect,RelatedTopicsHealthAspect,,,,,,https://pending.schema.org
https://schema.org/RemixAlbum,RemixAlbum,,,,,,
https://schema.org/Renal,Renal,,,,,,
https://schema.org/RentAction,RentAction,https://schema.org/TradeAction,,,,,
https://schema.org/RentalCarReservation,RentalCarReservation,https://schema.org/Reservation,,,,,
https://schema.org/RentalVehicleUsage,RentalVehicleUsage,,,,,,https://auto.schema.org
https://schema.org/RepaymentSpecification,RepaymentSpecification,https://schema.org/StructuredValue,,,,,https://pending.schema.org
https://schema.org/ReplaceAction,ReplaceAction,https://schema.org/UpdateAction,,,,,
https://schema.org/ReplyAction,ReplyAction,https://schema.org/CommunicateAction,,,,,
https://schema.org/Report,Report,https://schema.org/Article,,,,,
https://schema.org/ReportageNewsArticle,ReportageNewsArticle,https://schema.org/NewsArticle,,,,,https://pending.schema.org
https://schema.org/ReportedDoseSchedule,ReportedDoseSchedule,https://schema.org/DoseSchedule,,,,,
https://schema.org/ResearchOrganization,ResearchOrganization,https://schema.org/Organization,,,,,https://pending.schema.org
https://schema.org/ResearchProject,ResearchProject,https://schema.org/Project,,,,,https://pending.schema.org
https://schema.org/Researcher,Researcher,https://schema.org/Audience,,,,,
https://schema.org/Reservation,Reservation,https://schema.org/Intangible,,"https://schema.org/BoatReservation, https://schema.org/BusReservation, https://schema.org/EventReservation, https://schema.org/FlightReservation, https://schema.org/FoodEstablishmentReservation, https://schema.org/LodgingReservation, https://schema.org/RentalCarReservation, https://schema.org/ReservationPackage, https://schema.org/TaxiReservation, https://schema.org/TrainReservation",,,
https://schema.org/ReservationCancelled,ReservationCancelled,,,,,,
https://schema.org/ReservationConfirmed,ReservationConfirmed,,,,,,
https://schema.org/ReservationHold,ReservationHold,,,,,,
https://schema.org/ReservationPackage,ReservationPackage,https://schema.org/Reservation,,,,,
https://schema.org/ReservationPending,ReservationPending,,,,,,
https://schema.org/ReservationStatusType,ReservationStatusType,https://schema.org/StatusEnumeration,,,,,
https://schema.org/ReserveAction,ReserveAction,https://schema.org/PlanAction,,,,,
https://schema.org/Reserved,Reserved,,,,,,
https://schema.org/Reservoir,Reservoir,https://schema.org/BodyOfWater,,,,,
https://schema.org/ResetPasswordAction,ResetPasswordAction,https://schema.org/ControlAction,,,,,https://pending.schema.org
https://schema.org/Residence,Residence,https://schema.org/Place,,"https://schema.org/ApartmentComplex, https://schema.org/GatedResidenceCommunity",,,
https://schema.org/Resort,Resort,https://schema.org/LodgingBusiness,,https://schema.org/SkiResort,,,
https://schema.org/RespiratoryTherapy,RespiratoryTherapy,https://schema.org/MedicalTherapy,,,,,
https://schema.org/Restaurant,Restaurant,https://schema.org/FoodEstablishment,,,,,
https://schema.org/RestockingFees,RestockingFees,,,,,,https://pending.schema.org
https://schema.org/RestrictedDiet,RestrictedDiet,https://schema.org/Enumeration,,,,,
https://schema.org/ResultsAvailable,ResultsAvailable,,,,,,
https://schema.org/ResultsNotAvailable,ResultsNotAvailable,,,,,,
https://schema.org/ResumeAction,ResumeAction,https://schema.org/ControlAction,,,,,
https://schema.org/Retail,Retail,,,,,,
https://schema.org/ReturnAction,ReturnAction,https://schema.org/TransferAction,,,,,
https://schema.org/ReturnAtKiosk,ReturnAtKiosk,,,,,,https://pending.schema.org
https://schema.org/ReturnByMail,ReturnByMail,,,,,,https://pending.schema.org
https://schema.org/ReturnFeesCustomerResponsibility,ReturnFeesCustomerResponsibility,,,,,,https://pending.schema.org
https://schema.org/ReturnFeesEnumeration,ReturnFeesEnumeration,https://schema.org/Enumeration,,,,,https://pending.schema.org
https://schema.org/ReturnInStore,ReturnInStore,,,,,,https://pending.schema.org
https://schema.org/ReturnLabelCustomerResponsibility,ReturnLabelCustomerResponsibility,,,,,,https://pending.schema.org
https://schema.org/ReturnLabelDownloadAndPrint,ReturnLabelDownloadAndPrint,,,,,,https://pending.schema.org
https://schema.org/ReturnLabelInBox,ReturnLabelInBox,,,,,,https://pending.schema.org
https://schema.org/ReturnLabelSourceEnumeration,ReturnLabelSourceEnumeration,https://schema.org/Enumeration,,,,,https://pending.schema.org
https://schema.org/ReturnMethodEnumeration,ReturnMethodEnumeration,https://schema.org/Enumeration,,,,,https://pending.schema.org
https://schema.org/ReturnShippingFees,ReturnShippingFees,,,,,,https://pending.schema.org
https://schema.org/Review,Review,https://schema.org/CreativeWork,,"https://schema.org/ClaimReview, https://schema.org/CriticReview, https://schema.org/EmployerReview, https://schema.org/MediaReview, https://schema.org/Recommendation, https://schema.org/UserReview",,,
https://schema.org/ReviewAction,ReviewAction,https://schema.org/AssessAction,,,,,
https://schema.org/ReviewNewsArticle,ReviewNewsArticle,"https://schema.org/CriticReview, https://schema.org/NewsArticle",,,,,https://pending.schema.org
https://schema.org/Rheumatologic,Rheumatologic,,,,,,
https://schema.org/RightHandDriving,RightHandDriving,,,,,,
https://schema.org/RisksOrComplicationsHealthAspect,RisksOrComplicationsHealthAspect,,,,,,https://pending.schema.org
https://schema.org/RiverBodyOfWater,RiverBodyOfWater,https://schema.org/BodyOfWater,,,,,
https://schema.org/Role,Role,https://schema.org/Intangible,,"https://schema.org/LinkRole, https://schema.org/OrganizationRole, https://schema.org/PerformanceRole",,,
https://schema.org/RoofingContractor,RoofingContractor,https://schema.org/HomeAndConstructionBusiness,,,,,
https://schema.org/Room,Room,https://schema.org/Accommodation,,"https://schema.org/HotelRoom, https://schema.org/MeetingRoom",,,
https://schema.org/RsvpAction,RsvpAction,https://schema.org/InformAction,,,,,
https://schema.org/RsvpResponseMaybe,RsvpResponseMaybe,,,,,,
https://schema.org/RsvpResponseNo,RsvpResponseNo,,,,,,
https://schema.org/RsvpResponseType,RsvpResponseType,https://schema.org/Enumeration,,,,,
https://schema.org/RsvpResponseYes,RsvpResponseYes,,,,,,
https://schema.org/RuntimePlatform,RuntimePlatform,https://schema.org/SoftwareApplication,,,,,https://pending.schema.org
https://schema.org/SRP,SRP,,,,,,https://pending.schema.org
https://schema.org/SafetyHealthAspect,SafetyHealthAspect,,,,,,https://pending.schema.org
https://schema.org/SaleEvent,SaleEvent,https://schema.org/Event,,,,,
https://schema.org/SalePrice,SalePrice,,,,,,https://pending.schema.org
https://schema.org/SatireOrParodyContent,SatireOrParodyContent,,,,,,https://pending.schema.org
https://schema.org/SatiricalArticle,SatiricalArticle,https://schema.org/Article,,,,,https://pending.schema.org
https://schema.org/Saturday,Saturday,,,,,,
https://schema.org/Schedule,Schedule,https://schema.org/Intangible,,,,,https://pending.schema.org
https://schema.org/ScheduleAction,ScheduleAction,https://schema.org/PlanAction,,,,,
https://schema.org/ScholarlyArticle,ScholarlyArticle,https://schema.org/Article,,https://schema.org/MedicalScholarlyArticle,,,
https://schema.org/School,School,https://schema.org/EducationalOrganization,,,,,
https://schema.org/SchoolDistrict,SchoolDistrict,https://schema.org/AdministrativeArea,,,,,https://pending.schema.org
https://schema.org/ScreenCaptureDigitalSource,ScreenCaptureDigitalSource,,,,,,https://pending.schema.org
https://schema.org/ScreeningEvent,ScreeningEvent,https://schema.org/Event,,,,,
https://schema.org/ScreeningHealthAspect,ScreeningHealthAspect,,,,,,https://pending.schema.org
https://schema.org/Sculpture,Sculpture,https://schema.org/CreativeWork,,,,,
https://schema.org/SeaBodyOfWater,SeaBodyOfWater,https://schema.org/BodyOfWater,,,,,
https://schema.org/SearchAction,SearchAction,https://schema.org/Action,,,,,
https://schema.org/SearchRescueOrganization,SearchRescueOrganization,https://schema.org/Organization,,,,,https://pending.schema.org
https://schema.org/SearchResultsPage,SearchResultsPage,https://schema.org/WebPage,,,,,
https://schema.org/Season,Season,https://schema.org/CreativeWork,,,,https://schema.org/CreativeWorkSeason,
https://schema.org/Seat,Seat,https://schema.org/Intangible,,,,,
https://schema.org/SeatingMap,SeatingMap,,,,,,
https://schema.org/SeeDoctorHealthAspect,SeeDoctorHealthAspect,,,,,,https://pending.schema.org
https://schema.org/SeekToAction,SeekToAction,https://schema.org/Action,,,,,https://pending.schema.org
https://schema.org/SelfCareHealthAspect,SelfCareHealthAspect,,,,,,https://pending.schema.org
https://schema.org/SelfStorage,SelfStorage,https://schema.org/LocalBusiness,,,,,
https://schema.org/SellAction,SellAction,https://schema.org/TradeAction,,,,,
https://schema.org/SendAction,SendAction,https://schema.org/TransferAction,,,,,
https://schema.org/SequentialArt,SequentialArt,"https://schema.org/Book, https://schema.org/VisualArtwork",,,,,https://bib.schema.org
https://schema.org/Series,Series,https://schema.org/Intangible,,"https://schema.org/CreativeWorkSeries, https://schema.org/EventSeries",,,
https://schema.org/Service,Service,https://schema.org/Intangible,,"https://schema.org/BroadcastService, https://schema.org/CableOrSatelliteService, https://schema.org/FinancialProduct, https://schema.org/FoodService, https://schema.org/GovernmentService, https://schema.org/Taxi, https://schema.org/TaxiService, https://schema.org/WebAPI",,,
https://schema.org/ServiceChannel,ServiceChannel,https://schema.org/Intangible,,,,,
https://schema.org/ServicePeriod,ServicePeriod,https://schema.org/StructuredValue,,,,,https://pending.schema.org
https://schema.org/SexualContentConsideration,SexualContentConsideration,,,,,,https://pending.schema.org
https://schema.org/ShareAction,ShareAction,https://schema.org/CommunicateAction,,,,,
https://schema.org/SheetMusic,SheetMusic,https://schema.org/CreativeWork,,,,,https://pending.schema.org
https://schema.org/ShippingConditions,ShippingConditions,https://schema.org/StructuredValue,,,https://schema.org/DeliveryTimeSettings,,https://pending.schema.org
https://schema.org/ShippingDeliveryTime,ShippingDeliveryTime,https://schema.org/StructuredValue,,,,,
https://schema.org/ShippingRateSettings,ShippingRateSettings,https://schema.org/StructuredValue,,,,,
https://schema.org/ShippingService,ShippingService,https://schema.org/StructuredValue,,,,,https://pending.schema.org
https://schema.org/ShoeStore,ShoeStore,https://schema.org/Store,,,,,
https://schema.org/ShoppingCenter,ShoppingCenter,https://schema.org/LocalBusiness,,,,,
https://schema.org/ShortStory,ShortStory,https://schema.org/CreativeWork,,,,,https://pending.schema.org
https://schema.org/SideEffectsHealthAspect,SideEffectsHealthAspect,,,,,,https://pending.schema.org
https://schema.org/SingleBlindedTrial,SingleBlindedTrial,,,,,,
https://schema.org/SingleCenterTrial,SingleCenterTrial,,,,,,
https://schema.org/SingleFamilyResidence,SingleFamilyResidence,https://schema.org/House,,,,,
https://schema.org/SinglePlayer,SinglePlayer,,,,,,
https://schema.org/SingleRelease,SingleRelease,,,,,,
https://schema.org/SiteNavigationElement,SiteNavigationElement,https://schema.org/WebPageElement,,,,,
https://schema.org/SizeGroupEnumeration,SizeGroupEnumeration,https://schema.org/Enumeration,,https://schema.org/WearableSizeGroupEnumeration,,,https://pending.schema.org
https://schema.org/SizeSpecification,SizeSpecification,https://schema.org/QualitativeValue,,,,,https://pending.schema.org
https://schema.org/SizeSystemEnumeration,SizeSystemEnumeration,https://schema.org/Enumeration,,https://schema.org/WearableSizeSystemEnumeration,,,https://pending.schema.org
https://schema.org/SizeSystemImperial,SizeSystemImperial,,,,,,https://pending.schema.org
https://schema.org/SizeSystemMetric,SizeSystemMetric,,,,,,https://pending.schema.org
https://schema.org/SkiResort,SkiResort,"https://schema.org/Resort, https://schema.org/SportsActivityLocation",,,,,
https://schema.org/Skin,Skin,,,,,,
https://schema.org/SocialEvent,SocialEvent,https://schema.org/Event,,,,,
https://schema.org/SocialMediaPosting,SocialMediaPosting,https://schema.org/Article,,"https://schema.org/BlogPosting, https://schema.org/DiscussionForumPosting",,,
https://schema.org/SoftwareApplication,SoftwareApplication,https://schema.org/CreativeWork,,"https://schema.org/MobileApplication, https://schema.org/OperatingSystem, https://schema.org/RuntimePlatform, https://schema.org/VideoGame, https://schema.org/WebApplication",,,
https://schema.org/SoftwareSourceCode,SoftwareSourceCode,https://schema.org/CreativeWork,,,https://schema.org/Code,,
https://schema.org/SoldOut,SoldOut,,,,,,
https://schema.org/SolveMathAction,SolveMathAction,https://schema.org/Action,,,,,https://pending.schema.org
https://schema.org/SomeProducts,SomeProducts,https://schema.org/Product,,,,,
https://schema.org/SoundtrackAlbum,SoundtrackAlbum,,,,,,
https://schema.org/SpeakableSpecification,SpeakableSpecification,https://schema.org/Intangible,,,,,
https://schema.org/SpecialAnnouncement,SpecialAnnouncement,https://schema.org/CreativeWork,,,,,https://pending.schema.org
https://schema.org/Specialty,Specialty,https://schema.org/Enumeration,,https://schema.org/MedicalSpecialty,,,
https://schema.org/SpeechPathology,SpeechPathology,,,,,,
https://schema.org/SpokenWordAlbum,SpokenWordAlbum,,,,,,
https://schema.org/SportingGoodsStore,SportingGoodsStore,https://schema.org/Store,,,,,
https://schema.org/SportsActivityLocation,SportsActivityLocation,https://schema.org/LocalBusiness,,"https://schema.org/BowlingAlley, https://schema.org/ExerciseGym, https://schema.org/GolfCourse, https://schema.org/HealthClub, https://schema.org/PublicSwimmingPool, https://schema.org/SkiResort, https://schema.org/SportsClub, https://schema.org/StadiumOrArena, https://schema.org/TennisComplex",,,
https://schema.org/SportsClub,SportsClub,https://schema.org/SportsActivityLocation,,,,,
https://schema.org/SportsEvent,SportsEvent,https://schema.org/Event,,,,,
https://schema.org/SportsOrganization,SportsOrganization,https://schema.org/Organization,,https://schema.org/SportsTeam,,,
https://schema.org/SportsTeam,SportsTeam,https://schema.org/SportsOrganization,,,,,
https://schema.org/SpreadsheetDigitalDocument,SpreadsheetDigitalDocument,https://schema.org/DigitalDocument,,,,,
https://schema.org/StadiumOrArena,StadiumOrArena,"https://schema.org/CivicStructure, https://schema.org/SportsActivityLocation",,,,,
https://schema.org/StagedContent,StagedContent,,,,,,https://pending.schema.org
https://schema.org/StagesHealthAspect,StagesHealthAspect,,,,,,https://pending.schema.org
https://schema.org/State,State,https://schema.org/AdministrativeArea,,,,,
https://schema.org/Statement,Statement,https://schema.org/CreativeWork,,,,,https://pending.schema.org
https://schema.org/StatisticalPopulation,StatisticalPopulation,https://schema.org/Intangible,,,,,https://pending.schema.org
https://schema.org/StatisticalVariable,StatisticalVariable,https://schema.org/ConstraintNode,,,,,https://pending.schema.org
https://schema.org/StatusEnumeration,StatusEnumeration,https://schema.org/Enumeration,,"https://schema.org/ActionStatusType, https://schema.org/EventStatusType, https://schema.org/GameServerStatus, https://schema.org/LegalForceStatus, https://schema.org/OrderStatus, https://schema.org/PaymentStatusType, https://schema.org/ReservationStatusType",,,
https://schema.org/SteeringPositionValue,SteeringPositionValue,https://schema.org/QualitativeValue,,,,,
https://schema.org/Store,Store,https://schema.org/LocalBusiness,,"https://schema.org/AutoPartsStore, https://schema.org/BikeStore, https://schema.org/BookStore, https://schema.org/ClothingStore, https://schema.org/ComputerStore, https://schema.org/ConvenienceStore, https://schema.org/DepartmentStore, https://schema.org/ElectronicsStore, https://schema.org/Florist, https://schema.org/FurnitureStore, https://schema.org/GardenStore, https://schema.org/GroceryStore, https://schema.org/HardwareStore, https://schema.org/HobbyShop, https://schema.org/HomeGoodsStore, https://schema.org/JewelryStore, https://schema.org/LiquorStore, https://schema.org/MensClothingStore, https://schema.org/MobilePhoneStore, https://schema.org/MovieRentalStore, https://schema.org/MusicStore, https://schema.org/OfficeEquipmentStore, https://schema.org/OutletStore, https://schema.org/PawnShop, https://schema.org/PetStore, https://schema.org/ShoeStore, https://schema.org/SportingGoodsStore, https://schema.org/TireShop, https://schema.org/ToyStore, https://schema.org/WholesaleStore",,,
https://schema.org/StoreCreditRefund,StoreCreditRefund,,,,,,https://pending.schema.org
https://schema.org/StrengthTraining,StrengthTraining,,,,,,
https://schema.org/StrikethroughPrice,StrikethroughPrice,,,,,,https://pending.schema.org
https://schema.org/StructuredValue,StructuredValue,https://schema.org/Intangible,,"https://schema.org/CDCPMDRecord, https://schema.org/ContactPoint, https://schema.org/DatedMoneySpecification, https://schema.org/DefinedRegion, https://schema.org/DeliveryTimeSettings, https://schema.org/EngineSpecification, https://schema.org/ExchangeRateSpecification, https://schema.org/GeoCoordinates, https://schema.org/GeoShape, https://schema.org/InstantaneousEvent, https://schema.org/InteractionCounter, https://schema.org/MonetaryAmount, https://schema.org/NutritionInformation, https://schema.org/OfferShippingDetails, https://schema.org/OpeningHoursSpecification, https://schema.org/OrderItem, https://schema.org/OwnershipInfo, https://schema.org/PostalCodeRangeSpecification, https://schema.org/PriceSpecification, https://schema.org/PropertyValue, https://schema.org/QuantitativeValue, https://schema.org/QuantitativeValueDistribution, https://schema.org/RepaymentSpecification, https://schema.org/ServicePeriod, https://schema.org/ShippingConditions, https://schema.org/ShippingDeliveryTime, https://schema.org/ShippingRateSettings, https://schema.org/ShippingService, https://schema.org/TypeAndQuantityNode, https://schema.org/WarrantyPromise",,,
https://schema.org/StudioAlbum,StudioAlbum,,,,,,
https://schema.org/SubscribeAction,SubscribeAction,https://schema.org/InteractAction,,,,,
https://schema.org/Subscription,Subscription,,,,,,https://pending.schema.org
https://schema.org/Substance,Substance,https://schema.org/MedicalEntity,http://purl.bioontology.org/ontology/SNOMEDCT/105590001,"https://schema.org/DietarySupplement, https://schema.org/Drug",,,
https://schema.org/SubwayStation,SubwayStation,https://schema.org/CivicStructure,,,,,
https://schema.org/Suite,Suite,https://schema.org/Accommodation,,,,,
https://schema.org/Sunday,Sunday,,,,,,
https://schema.org/SuperficialAnatomy,SuperficialAnatomy,https://schema.org/MedicalEntity,,,,,
https://schema.org/Surgical,Surgical,,,,,,
https://schema.org/SurgicalProcedure,SurgicalProcedure,https://schema.org/MedicalProcedure,http://purl.bioontology.org/ontology/SNOMEDCT/387713003,,,,
https://schema.org/SuspendAction,SuspendAction,https://schema.org/ControlAction,,,,,
https://schema.org/Suspended,Suspended,,,,,,
https://schema.org/Syllabus,Syllabus,https://schema.org/LearningResource,,,,,https://pending.schema.org
https://schema.org/SymptomsHealthAspect,SymptomsHealthAspect,,,,,,https://pending.schema.org
https://schema.org/Synagogue,Synagogue,https://schema.org/PlaceOfWorship,,,,,
https://schema.org/TVClip,TVClip,https://schema.org/Clip,,,,,
https://schema.org/TVEpisode,TVEpisode,https://schema.org/Episode,,,,,
https://schema.org/TVSeason,TVSeason,"https://schema.org/CreativeWork, https://schema.org/CreativeWorkSeason",,,,,
https://schema.org/TVSeries,TVSeries,"https://schema.org/CreativeWork, https://schema.org/CreativeWorkSeries",,,,,
https://schema.org/Table,Table,https://schema.org/WebPageElement,,,,,
https://schema.org/TakeAction,TakeAction,https://schema.org/TransferAction,,,,,
https://schema.org/TattooParlor,TattooParlor,https://schema.org/HealthAndBeautyBusiness,,,,,
https://schema.org/Taxi,Taxi,https://schema.org/Service,,,,https://schema.org/TaxiService,
https://schema.org/TaxiReservation,TaxiReservation,https://schema.org/Reservation,,,,,
https://schema.org/TaxiService,TaxiService,https://schema.org/Service,,,https://schema.org/Taxi,,
https://schema.org/TaxiStand,TaxiStand,https://schema.org/CivicStructure,,,,,
https://schema.org/TaxiVehicleUsage,TaxiVehicleUsage,,,,,,https://auto.schema.org
https://schema.org/Taxon,Taxon,https://schema.org/Thing,,,,,https://pending.schema.org
https://schema.org/TechArticle,TechArticle,https://schema.org/Article,,https://schema.org/APIReference,,,
https://schema.org/TelevisionChannel,TelevisionChannel,https://schema.org/BroadcastChannel,,,,,
https://schema.org/TelevisionStation,TelevisionStation,https://schema.org/LocalBusiness,,,,,
https://schema.org/TennisComplex,TennisComplex,https://schema.org/SportsActivityLocation,,,,,
https://schema.org/Terminated,Terminated,,,,,,
https://schema.org/Text,Text,,,"https://schema.org/CssSelectorType, https://schema.org/PronounceableText, https://schema.org/URL, https://schema.org/XPathType",,,
https://schema.org/TextDigitalDocument,TextDigitalDocument,https://schema.org/DigitalDocument,,,,,
https://schema.org/TextObject,TextObject,https://schema.org/MediaObject,http://purl.org/dc/dcmitype/Text,,,,
https://schema.org/TheaterEvent,TheaterEvent,https://schema.org/Event,,,,,
https://schema.org/TheaterGroup,TheaterGroup,https://schema.org/PerformingGroup,,,,,
https://schema.org/Therapeutic,Therapeutic,,,,,,
https://schema.org/TherapeuticProcedure,TherapeuticProcedure,https://schema.org/MedicalProcedure,http://purl.bioontology.org/ontology/SNOMEDCT/277132007,"https://schema.org/MedicalTherapy, https://schema.org/PsychologicalTreatment",,,
https://schema.org/Thesis,Thesis,https://schema.org/CreativeWork,,,,,https://bib.schema.org
https://schema.org/Thing,Thing,,,"https://schema.org/Action, https://schema.org/BioChemEntity, https://schema.org/CreativeWork, https://schema.org/Event, https://schema.org/Intangible, https://schema.org/MedicalEntity, https://schema.org/Organization, https://schema.org/Person, https://schema.org/Place, https://schema.org/Product, https://schema.org/StupidType, https://schema.org/Taxon",,,
https://schema.org/Throat,Throat,,,,,,
https://schema.org/Thursday,Thursday,,,,,,
https://schema.org/Ticket,Ticket,https://schema.org/Intangible,,,,,
https://schema.org/TieAction,TieAction,https://schema.org/AchieveAction,,,,,
https://schema.org/TierBenefitEnumeration,TierBenefitEnumeration,https://schema.org/Enumeration,,,,,https://pending.schema.org
https://schema.org/TierBenefitLoyaltyPoints,TierBenefitLoyaltyPoints,,,,,,https://pending.schema.org
https://schema.org/TierBenefitLoyaltyPrice,TierBenefitLoyaltyPrice,,,,,,https://pending.schema.org
https://schema.org/TierBenefitLoyaltyReturns,TierBenefitLoyaltyReturns,,,,,,https://pending.schema.org
https://schema.org/TierBenefitLoyaltyShipping,TierBenefitLoyaltyShipping,,,,,,https://pending.schema.org
https://schema.org/Time,Time,,,,,,
https://schema.org/TipAction,TipAction,https://schema.org/TradeAction,,,,,
https://schema.org/TireShop,TireShop,https://schema.org/Store,,,,,
https://schema.org/TobaccoNicotineConsideration,TobaccoNicotineConsideration,,,,,,https://pending.schema.org
https://schema.org/TollFree,TollFree,,,,,,
https://schema.org/TouristAttraction,TouristAttraction,https://schema.org/Place,,,,,
https://schema.org/TouristDestination,TouristDestination,https://schema.org/Place,,,,,https://pending.schema.org
https://schema.org/TouristInformationCenter,TouristInformationCenter,https://schema.org/LocalBusiness,,,,,
https://schema.org/TouristTrip,TouristTrip,https://schema.org/Trip,,,,,https://pending.schema.org
https://schema.org/Toxicologic,Toxicologic,,,,,,
https://schema.org/ToyStore,ToyStore,https://schema.org/Store,,,,,
https://schema.org/TrackAction,TrackAction,https://schema.org/FindAction,,,,,
https://schema.org/TradeAction,TradeAction,https://schema.org/Action,,"https://schema.org/BuyAction, https://schema.org/OrderAction, https://schema.org/PayAction, https://schema.org/PreOrderAction, https://schema.org/QuoteAction, https://schema.org/RentAction, https://schema.org/SellAction, https://schema.org/TipAction",,,
https://schema.org/TraditionalChinese,TraditionalChinese,,,,,,
https://schema.org/TrainReservation,TrainReservation,https://schema.org/Reservation,,,,,
https://schema.org/TrainStation,TrainStation,https://schema.org/CivicStructure,,,,,
https://schema.org/TrainTrip,TrainTrip,https://schema.org/Trip,,,,,
https://schema.org/TrainedAlgorithmicMediaDigitalSource,TrainedAlgorithmicMediaDigitalSource,,,,,,https://pending.schema.org
https://schema.org/TransferAction,TransferAction,https://schema.org/Action,,"https://schema.org/BorrowAction, https://schema.org/DonateAction, https://schema.org/DownloadAction, https://schema.org/GiveAction, https://schema.org/LendAction, https://schema.org/MoneyTransfer, https://schema.org/ReceiveAction, https://schema.org/ReturnAction, https://schema.org/SendAction, https://schema.org/TakeAction",,,
https://schema.org/TransformedContent,TransformedContent,,,,,,https://pending.schema.org
https://schema.org/TransitMap,TransitMap,,,,,,
https://schema.org/TravelAction,TravelAction,https://schema.org/MoveAction,,,,,
https://schema.org/TravelAgency,TravelAgency,https://schema.org/LocalBusiness,,,,,
https://schema.org/TreatmentIndication,TreatmentIndication,https://schema.org/MedicalIndication,,,,,
https://schema.org/TreatmentsHealthAspect,TreatmentsHealthAspect,,,,,,https://pending.schema.org
https://schema.org/Trip,Trip,https://schema.org/Intangible,,"https://schema.org/BoatTrip, https://schema.org/BusTrip, https://schema.org/Flight, https://schema.org/TouristTrip, https://schema.org/TrainTrip",,,
https://schema.org/TripleBlindedTrial,TripleBlindedTrial,,,,,,
https://schema.org/True,True,,,,,,
https://schema.org/Tuesday,Tuesday,,,,,,
https://schema.org/TypeAndQuantityNode,TypeAndQuantityNode,https://schema.org/StructuredValue,,,,,
https://schema.org/TypesHealthAspect,TypesHealthAspect,,,,,,https://pending.schema.org
https://schema.org/UKNonprofitType,UKNonprofitType,https://schema.org/NonprofitType,,,,,https://pending.schema.org
https://schema.org/UKTrust,UKTrust,,,,,,https://pending.schema.org
https://schema.org/URL,URL,https://schema.org/Text,,,,,
https://schema.org/USNonprofitType,USNonprofitType,https://schema.org/NonprofitType,,,,,https://pending.schema.org
https://schema.org/Ultrasound,Ultrasound,,,,,,
https://schema.org/UnRegisterAction,UnRegisterAction,https://schema.org/InteractAction,,,,,
https://schema.org/UnclassifiedAdultConsideration,UnclassifiedAdultConsideration,,,,,,https://pending.schema.org
https://schema.org/UnemploymentSupport,UnemploymentSupport,,,,,,https://pending.schema.org
https://schema.org/UnincorporatedAssociationCharity,UnincorporatedAssociationCharity,,,,,,https://pending.schema.org
https://schema.org/UnitPriceSpecification,UnitPriceSpecification,https://schema.org/PriceSpecification,,,,,
https://schema.org/UnofficialLegalValue,UnofficialLegalValue,,,,,,https://pending.schema.org
https://schema.org/UpdateAction,UpdateAction,https://schema.org/Action,,"https://schema.org/AddAction, https://schema.org/DeleteAction, https://schema.org/ReplaceAction",,,
https://schema.org/Urologic,Urologic,,,,,,
https://schema.org/UsageOrScheduleHealthAspect,UsageOrScheduleHealthAspect,,,,,,https://pending.schema.org
https://schema.org/UseAction,UseAction,https://schema.org/ConsumeAction,,https://schema.org/WearAction,,,
https://schema.org/UsedCondition,UsedCondition,,,,,,
